profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,posts,followers,follows,fake,followers_to_follows_ratio,posts_to_followers_ratio,posts_to_follows_ratio,desc_to_fullname_ratio,username_to_fullname_ratio
1,0.0,1,0.0,1,80,1,1,15,77,107,0,0.719626168224299,0.19480519480519481,0.14018691588785046,,
1,0.0,2,0.0,0,2,0,1,53,195,395,0,0.4936708860759494,0.2717948717948718,0.1341772151898734,,
1,0.0,2,0.0,0,0,0,1,2,9,13,0,0.6923076923076923,0.2222222222222222,0.15384615384615385,,
1,0.0,1,0.0,0,146,1,0,52,10794,3164,0,3.411504424778761,0.004817491198814156,0.01643489254108723,,
1,0.19,0,0.0,0,0,0,0,1,104,15,0,6.933333333333334,0.009615384615384616,0.06666666666666667,,
1,0.0,0,0.0,0,0,1,1,62,318,569,0,0.5588752196836555,0.1949685534591195,0.10896309314586995,,
1,0.18,1,0.0,0,0,0,0,247,355,137,0,2.591240875912409,0.6957746478873239,1.802919708029197,,
1,0.31,1,0.0,0,0,0,1,9,99,488,0,0.2028688524590164,0.09090909090909091,0.018442622950819672,,
1,0.0,0,0.0,0,6,0,0,13,300,372,0,0.8064516129032258,0.043333333333333335,0.03494623655913978,,
1,0.15,1,0.0,0,0,0,0,204,139,61,0,2.278688524590164,1.4676258992805755,3.3442622950819674,,
1,0.0,2,0.0,0,0,0,1,0,13,77,0,0.16883116883116883,0.0,0.0,,
1,0.22,1,0.14,0,0,0,1,51,606,430,0,1.4093023255813955,0.08415841584158416,0.1186046511627907,0.0,1.5714285714285714
1,0.0,1,0.0,0,64,0,0,15,428,333,0,1.2852852852852852,0.035046728971962614,0.04504504504504504,,
1,0.0,1,0.0,0,0,0,0,108,494,545,0,0.9064220183486239,0.21862348178137653,0.1981651376146789,,
1,0.24,0,0.0,0,0,0,1,353,1261,2187,0,0.5765889346136259,0.27993655828707376,0.16140832190214907,,
1,0.0,1,0.0,0,0,0,1,5,68,87,0,0.7816091954022989,0.07352941176470588,0.05747126436781609,,
1,0.0,2,0.0,0,49,1,0,560,205558,53,0,3878.4528301886794,0.0027242919273392425,10.566037735849056,,
1,0.0,2,0.0,0,23,0,0,85,668,609,0,1.09688013136289,0.12724550898203593,0.13957307060755336,,
1,0.0,2,0.0,0,120,1,0,95,1456,555,0,2.6234234234234233,0.06524725274725275,0.17117117117117117,,
1,0.14,2,0.0,0,34,0,0,14,410,387,0,1.0594315245478036,0.03414634146341464,0.03617571059431524,,
1,0.0,3,0.0,0,25,0,1,52,298,555,0,0.5369369369369369,0.174496644295302,0.0936936936936937,,
1,0.0,2,0.0,0,0,0,1,7,254,345,0,0.736231884057971,0.027559055118110236,0.020289855072463767,,
1,0.0,2,0.0,0,12,0,0,197,1070,1072,0,0.9981343283582089,0.18411214953271027,0.1837686567164179,,
1,0.17,2,0.0,0,0,0,1,89,1167,618,0,1.8883495145631068,0.07626392459297343,0.14401294498381878,,
1,0.0,2,0.0,0,9,0,1,34,335,300,0,1.1166666666666667,0.10149253731343283,0.11333333333333333,,
1,0.08,2,0.0,0,1,0,0,283,346,426,0,0.812206572769953,0.8179190751445087,0.6643192488262911,,
1,0.0,2,0.0,0,18,0,1,65,1746,1631,0,1.0705088902513795,0.03722794959908362,0.039852851011649294,,
1,0.0,2,0.0,0,34,0,1,126,268,370,0,0.7243243243243244,0.4701492537313433,0.34054054054054056,,
1,0.0,3,0.0,0,23,0,1,327,537,1002,0,0.5359281437125748,0.6089385474860335,0.3263473053892216,,
1,0.0,1,0.0,0,19,0,1,42,805,488,0,1.6495901639344261,0.05217391304347826,0.0860655737704918,,
1,0.0,2,0.0,0,139,0,0,36,1504,52,0,28.923076923076923,0.023936170212765957,0.6923076923076923,,
1,0.0,2,0.0,0,13,0,1,3,104,119,0,0.8739495798319328,0.028846153846153848,0.025210084033613446,,
1,0.0,2,0.0,0,50,0,0,53,380,462,0,0.8225108225108225,0.1394736842105263,0.11471861471861472,,
1,0.0,3,0.0,0,46,1,1,7,257,346,0,0.7427745664739884,0.027237354085603113,0.02023121387283237,,
1,0.0,1,0.0,0,30,0,1,103,1775,7500,0,0.23666666666666666,0.05802816901408451,0.013733333333333334,,
1,0.3,2,0.0,0,26,0,1,241,1456,1200,0,1.2133333333333334,0.16552197802197802,0.20083333333333334,,
1,0.0,0,0.0,0,0,0,1,103,265,264,0,1.003787878787879,0.3886792452830189,0.39015151515151514,,
1,0.0,1,0.0,0,0,0,1,93,1051,694,0,1.5144092219020173,0.08848715509039011,0.1340057636887608,,
1,0.11,1,0.0,0,0,0,0,1,77,34,0,2.264705882352941,0.012987012987012988,0.029411764705882353,,
0,0.0,1,0.0,0,27,0,1,16,220,323,0,0.6811145510835913,0.07272727272727272,0.04953560371517028,,
1,0.07,2,0.0,0,37,1,1,32,178,81,0,2.197530864197531,0.1797752808988764,0.3950617283950617,,
1,0.0,1,0.0,0,31,0,1,1232,728,1213,0,0.6001648804616653,1.6923076923076923,1.0156636438582027,,
1,0.0,1,0.0,0,20,0,1,75,668,294,0,2.272108843537415,0.1122754491017964,0.25510204081632654,,
1,0.0,2,0.0,0,7,0,0,5,406,408,0,0.9950980392156863,0.012315270935960592,0.012254901960784314,,
1,0.0,2,0.0,0,0,0,0,3,37,22,0,1.6818181818181819,0.08108108108108109,0.13636363636363635,,
1,0.0,2,0.0,0,0,0,1,30,56,114,0,0.49122807017543857,0.5357142857142857,0.2631578947368421,,
0,0.22,1,0.0,0,0,0,0,0,90,333,1,0.2702702702702703,0.0,0.0,,
0,0.38,1,0.0,0,0,0,0,0,60,31,1,1.935483870967742,0.0,0.0,,
0,0.43,1,0.0,0,0,0,1,2,271,445,1,0.6089887640449438,0.007380073800738007,0.0044943820224719105,,
1,0.0,0,0.0,0,0,0,1,3,1,80,1,0.0125,3.0,0.0375,,
1,0.5,3,0.0,0,24,0,1,13,158,309,1,0.511326860841424,0.08227848101265822,0.042071197411003236,,
0,0.31,2,0.0,0,0,0,0,0,39,64,1,0.609375,0.0,0.0,,
0,0.22,1,0.22,0,43,0,1,1,0,11,1,0.0,,0.09090909090909091,195.45454545454547,1.0
0,0.0,1,0.0,0,0,0,1,0,0,853,1,0.0,,0.0,,
1,0.25,1,0.0,0,0,0,1,10,0,23,1,0.0,,0.43478260869565216,,
0,0.0,2,0.0,0,0,0,0,0,12,5,1,2.4,0.0,0.0,,
0,0.33,1,0.0,0,0,0,0,0,10,18,1,0.5555555555555556,0.0,0.0,,
0,0.33,1,0.0,0,0,0,1,0,1,34,1,0.029411764705882353,0.0,0.0,,
0,0.0,1,0.0,0,0,0,0,0,1,8,1,0.125,0.0,0.0,,
0,0.0,0,0.0,0,0,0,1,0,0,0,1,,,,,
0,0.12,1,0.0,0,0,0,1,0,31,213,1,0.14553990610328638,0.0,0.0,,
0,0.18,1,0.0,0,0,0,1,0,5,10,1,0.5,0.0,0.0,,
0,0.5,1,0.0,0,0,0,1,5,18,58,1,0.3103448275862069,0.2777777777777778,0.08620689655172414,,
1,0.5,1,0.0,0,0,0,1,0,12,77,1,0.15584415584415584,0.0,0.0,,
0,0.5,1,0.0,0,0,0,1,0,6,37,1,0.16216216216216217,0.0,0.0,,
1,0.57,1,0.0,0,0,0,0,0,47,10,1,4.7,0.0,0.0,,
0,0.45,3,0.0,0,0,0,0,0,33,4,1,8.25,0.0,0.0,,
0,0.5,1,0.0,0,0,0,1,141,4,279,1,0.014336917562724014,35.25,0.5053763440860215,,
0,0.57,1,0.0,0,0,0,1,6,5,15,1,0.3333333333333333,1.2,0.4,,
1,0.0,1,0.0,0,0,0,1,1,0,44,1,0.0,,0.022727272727272728,,
0,0.44,1,0.43,0,0,0,1,0,5,17,1,0.29411764705882354,0.0,0.0,0.0,1.0232558139534884
0,0.0,1,0.0,0,0,0,1,1,107,42,1,2.5476190476190474,0.009345794392523364,0.023809523809523808,,
1,0.88,1,0.0,0,0,0,1,39,8,60,1,0.13333333333333333,4.875,0.65,,
0,0.0,1,0.0,0,0,0,0,0,48,6,1,8.0,0.0,0.0,,
0,0.22,0,0.0,0,0,0,1,9,2,215,1,0.009302325581395349,4.5,0.04186046511627907,,
0,0.0,2,0.0,0,0,0,1,0,51,126,1,0.40476190476190477,0.0,0.0,,
1,0.0,1,0.0,0,43,0,1,21,5,48,1,0.10416666666666667,4.2,0.4375,,
0,0.0,1,0.0,0,0,0,1,0,0,802,1,0.0,,0.0,,
0,0.55,1,0.0,0,0,0,0,0,26,46,1,0.5652173913043478,0.0,0.0,,
0,0.07,1,0.0,0,0,0,1,0,0,601,1,0.0,,0.0,,
1,0.8,1,0.0,0,13,0,1,3,76,168,1,0.4523809523809524,0.039473684210526314,0.017857142857142856,,
0,0.0,1,0.4,0,0,0,1,0,165,689,1,0.23947750362844702,0.0,0.0,0.0,0.0
0,0.0,1,0.0,0,0,0,0,0,115,230,1,0.5,0.0,0.0,,
0,0.31,1,0.36,0,0,0,0,0,6,15,1,0.4,0.0,0.0,0.0,0.8611111111111112
0,0.4,1,0.0,0,0,0,0,0,24,49,1,0.4897959183673469,0.0,0.0,,
0,0.33,1,0.0,0,0,0,1,0,40,236,1,0.1694915254237288,0.0,0.0,,
0,0.0,1,0.0,0,0,0,1,6,32,52,1,0.6153846153846154,0.1875,0.11538461538461539,,
0,0.33,1,0.33,1,0,0,1,0,0,35,1,0.0,,0.0,0.0,1.0
0,0.36,1,0.0,0,0,0,0,0,21,44,1,0.4772727272727273,0.0,0.0,,
1,0.55,1,0.29,0,0,0,1,1,79,767,1,0.10299869621903521,0.012658227848101266,0.001303780964797914,0.0,1.8965517241379313
1,0.41,1,0.0,0,0,0,1,4,8,37,1,0.21621621621621623,0.5,0.10810810810810811,,
1,0.43,0,0.0,0,0,0,0,0,49,79,1,0.620253164556962,0.0,0.0,,
0,0.11,1,0.11,1,0,0,1,0,31,91,1,0.34065934065934067,0.0,0.0,0.0,1.0
1,0.0,1,0.0,1,0,0,1,0,15,41,1,0.36585365853658536,0.0,0.0,,
1,0.25,1,0.0,0,0,0,0,0,4,3,1,1.3333333333333333,0.0,0.0,,
1,0.44,1,0.0,0,0,0,1,0,0,229,1,0.0,,0.0,,
1,0.3,0,0.0,0,0,0,1,17,316,1165,1,0.271244635193133,0.05379746835443038,0.014592274678111588,,
0,0.1,1,0.0,0,0,0,1,0,0,0,1,,,,,
0,0.0,1,0.0,0,0,0,0,1,3,1,1,3.0,0.3333333333333333,1.0,,
0,0.0,2,0.0,0,0,0,0,0,2,30,1,0.06666666666666667,0.0,0.0,,
1,0.29,2,0.0,0,9,0,1,7,221,244,1,0.9057377049180327,0.03167420814479638,0.028688524590163935,,
0,0.0,1,0.0,0,0,0,0,13,181,935,1,0.19358288770053475,0.0718232044198895,0.013903743315508022,,
0,0.0,2,0.0,0,0,0,1,0,9,167,1,0.05389221556886228,0.0,0.0,,
0,0.67,1,0.0,0,0,0,0,0,2,0,1,,0.0,,,
1,0.31,1,0.31,1,0,0,1,0,25,86,1,0.29069767441860467,0.0,0.0,0.0,1.0
1,0.0,3,0.0,0,18,0,0,5,26,129,1,0.20155038759689922,0.19230769230769232,0.03875968992248062,,
1,0.89,1,0.89,0,0,0,1,124,15,305,1,0.04918032786885246,8.266666666666667,0.4065573770491803,0.0,1.0
1,0.0,1,0.0,0,10,0,0,9,59,48,1,1.2291666666666667,0.15254237288135594,0.1875,,
0,0.2,1,0.2,1,61,0,1,5,7,47,1,0.14893617021276595,0.7142857142857143,0.10638297872340426,305.0,1.0
0,0.12,1,0.0,0,0,0,1,2,40,179,1,0.22346368715083798,0.05,0.0111731843575419,,
0,0.0,1,0.0,0,0,0,0,0,51,41,1,1.2439024390243902,0.0,0.0,,
1,0.0,5,0.0,0,0,0,0,150,133,750,1,0.17733333333333334,1.1278195488721805,0.2,,
1,0.0,0,0.0,0,0,0,1,29,25,39,1,0.6410256410256411,1.16,0.7435897435897436,,
1,0.18,1,0.0,0,0,0,1,108,864,3646,1,0.2369720241360395,0.125,0.029621503017004936,,
1,0.0,0,0.0,0,0,0,0,77,73,35,1,2.085714285714286,1.0547945205479452,2.2,,
1,0.38,1,0.4,0,0,0,1,3,184,170,1,1.0823529411764705,0.016304347826086956,0.01764705882352941,0.0,0.95
1,0.43,1,0.0,0,0,0,1,7,161,333,1,0.48348348348348347,0.043478260869565216,0.021021021021021023,,
1,0.22,1,0.22,1,0,0,1,3,42,694,1,0.06051873198847262,0.07142857142857142,0.004322766570605188,0.0,1.0
1,0.0,1,0.0,0,22,0,1,131,279,1124,1,0.24822064056939502,0.46953405017921146,0.11654804270462633,,
1,0.0,1,0.0,0,0,0,0,40,219,155,1,1.4129032258064516,0.182648401826484,0.25806451612903225,,
1,0.24,1,0.24,1,0,0,1,4,18,106,1,0.16981132075471697,0.2222222222222222,0.03773584905660377,0.0,1.0
1,0.44,1,0.0,0,0,0,1,84,106,171,1,0.6198830409356725,0.7924528301886793,0.49122807017543857,,
1,0.5,0,0.0,0,2,0,1,299,34,108,1,0.3148148148148148,8.794117647058824,2.7685185185185186,,
0,0.0,1,0.0,0,0,0,0,11,42,26,1,1.6153846153846154,0.2619047619047619,0.4230769230769231,,
1,0.16,0,0.0,0,146,0,1,0,1,13,1,0.07692307692307693,0.0,0.0,,
0,0.89,0,0.0,0,0,0,1,0,38,68,1,0.5588235294117647,0.0,0.0,,
1,0.58,1,0.36,0,6,0,1,1,34,44,1,0.7727272727272727,0.029411764705882353,0.022727272727272728,16.666666666666668,1.6111111111111112
1,0.29,1,0.0,0,50,0,1,4,23,151,1,0.152317880794702,0.17391304347826086,0.026490066225165563,,
1,0.3,1,0.0,0,0,0,1,0,23,37,1,0.6216216216216216,0.0,0.0,,
0,0.5,2,0.0,0,0,0,0,0,83,139,1,0.5971223021582733,0.0,0.0,,
0,0.4,1,0.0,0,0,0,0,0,25,28,1,0.8928571428571429,0.0,0.0,,
1,0.0,0,0.0,0,39,0,1,3,13,38,1,0.34210526315789475,0.23076923076923078,0.07894736842105263,,
0,0.25,1,0.0,0,0,0,0,0,64,60,1,1.0666666666666667,0.0,0.0,,
0,0.36,1,0.0,0,0,0,0,0,90,69,1,1.3043478260869565,0.0,0.0,,
0,0.33,2,0.0,0,0,0,0,0,82,6,1,13.666666666666666,0.0,0.0,,
0,0.0,0,0.0,0,0,0,0,0,140,319,1,0.438871473354232,0.0,0.0,,
0,0.36,1,0.0,0,0,0,1,0,0,29,1,0.0,,0.0,,
1,0.3,1,0.0,0,5,0,1,1,51,420,1,0.12142857142857143,0.0196078431372549,0.002380952380952381,,
1,0.12,1,0.0,0,91,0,0,7,38,87,1,0.4367816091954023,0.18421052631578946,0.08045977011494253,,
0,0.33,1,0.38,0,2,0,1,3,21,733,1,0.0286493860845839,0.14285714285714285,0.004092769440654843,5.2631578947368425,0.868421052631579
1,0.38,1,0.0,0,0,0,1,0,5,121,1,0.04132231404958678,0.0,0.0,,
1,0.4,1,0.0,0,0,0,1,0,21,45,1,0.4666666666666667,0.0,0.0,,
0,0.57,0,0.0,0,0,0,1,5,124,249,1,0.4979919678714859,0.04032258064516129,0.020080321285140562,,
0,0.22,1,0.0,0,0,0,1,0,5,56,1,0.08928571428571429,0.0,0.0,,
1,0.38,1,0.0,0,37,0,1,1,2,16,1,0.125,0.5,0.0625,,
0,0.64,2,0.0,0,0,0,0,0,42,46,1,0.9130434782608695,0.0,0.0,,
1,0.33,1,0.33,0,0,0,1,12,48,45,1,1.0666666666666667,0.25,0.26666666666666666,0.0,1.0
0,0.31,1,0.31,1,0,0,0,0,32,25,1,1.28,0.0,0.0,0.0,1.0
0,0.0,1,0.0,0,0,0,1,0,0,71,1,0.0,,0.0,,
0,0.25,1,0.0,0,0,0,0,0,0,0,1,,,,,
1,0.12,1,0.0,0,0,0,1,1,10,104,1,0.09615384615384616,0.1,0.009615384615384616,,
1,0.38,1,0.0,0,0,0,1,92,19,31,1,0.6129032258064516,4.842105263157895,2.967741935483871,,
0,0.31,1,0.0,0,0,0,1,0,138,99,1,1.393939393939394,0.0,0.0,,
0,0.2,0,0.0,0,0,0,1,0,11,157,1,0.07006369426751592,0.0,0.0,,
0,0.0,1,0.0,0,0,0,1,0,1,64,1,0.015625,0.0,0.0,,
0,0.42,1,0.0,0,0,0,0,0,39,40,1,0.975,0.0,0.0,,
1,0.0,0,0.0,0,148,0,0,21,446,1762,1,0.25312145289443816,0.04708520179372197,0.01191827468785471,,
1,0.57,1,0.0,0,0,0,1,7,9,82,1,0.10975609756097561,0.7777777777777778,0.08536585365853659,,
0,0.0,0,0.0,0,0,0,0,9,589,2980,1,0.1976510067114094,0.015280135823429542,0.0030201342281879194,,
0,0.06,1,0.0,0,0,0,0,0,27,63,1,0.42857142857142855,0.0,0.0,,
1,0.0,2,0.0,0,0,0,0,14,143,500,1,0.286,0.0979020979020979,0.028,,
0,0.0,2,0.0,0,0,0,1,0,0,177,1,0.0,,0.0,,
0,0.0,3,0.0,0,0,0,1,0,0,130,1,0.0,,0.0,,
0,0.21,1,0.0,0,0,0,0,3,124,135,1,0.9185185185185185,0.024193548387096774,0.022222222222222223,,
1,0.07,0,0.0,0,0,0,1,0,12,192,1,0.0625,0.0,0.0,,
0,0.42,1,0.0,0,0,0,0,0,16,36,1,0.4444444444444444,0.0,0.0,,
0,0.21,1,0.0,0,0,0,0,1,1,2,1,0.5,1.0,0.5,,
0,0.38,1,0.0,0,0,0,0,1,120,181,1,0.6629834254143646,0.008333333333333333,0.0055248618784530384,,
0,0.0,2,0.0,0,0,0,1,0,0,71,1,0.0,,0.0,,
0,0.0,1,0.0,0,0,0,0,1,26,8,1,3.25,0.038461538461538464,0.125,,
1,0.14,3,0.0,0,0,0,0,0,57,167,1,0.3413173652694611,0.0,0.0,,
0,0.15,2,0.0,0,0,0,0,1,13,22,1,0.5909090909090909,0.07692307692307693,0.045454545454545456,,
1,0.0,4,0.0,0,149,0,0,28,1031,208,1,4.956730769230769,0.027158098933074686,0.1346153846153846,,
1,0.18,1,0.0,0,0,0,0,0,42,146,1,0.2876712328767123,0.0,0.0,,
1,0.33,2,0.0,0,0,0,0,25,70,64,1,1.09375,0.35714285714285715,0.390625,,
1,0.18,1,0.0,0,0,0,1,0,0,8,1,0.0,,0.0,,
1,0.3,1,0.0,0,0,0,0,0,46,92,1,0.5,0.0,0.0,,
1,0.43,2,0.0,0,0,0,0,111,834,4118,1,0.20252549781447304,0.13309352517985612,0.026954832442933462,,
0,0.0,2,0.0,0,22,0,1,2,389,392,1,0.9923469387755102,0.005141388174807198,0.00510204081632653,,
1,0.33,0,0.0,0,0,0,0,0,43,221,1,0.19457013574660634,0.0,0.0,,
0,0.33,1,0.0,0,0,0,1,0,23,40,1,0.575,0.0,0.0,,
0,0.0,1,0.0,0,0,0,1,0,5,82,1,0.06097560975609756,0.0,0.0,,
0,0.71,0,0.0,0,0,0,1,0,4,25,1,0.16,0.0,0.0,,
0,0.5,1,0.0,0,0,0,0,0,17,44,1,0.38636363636363635,0.0,0.0,,
1,0.25,1,0.0,0,2,0,1,5,182,227,1,0.801762114537445,0.027472527472527472,0.022026431718061675,,
1,0.33,1,0.0,0,0,0,0,10,108,304,1,0.35526315789473684,0.09259259259259259,0.03289473684210526,,
0,0.5,1,0.33,0,0,0,0,3,43,123,1,0.34959349593495936,0.06976744186046512,0.024390243902439025,0.0,1.5151515151515151
0,0.29,1,0.0,0,0,0,0,19,77,8,1,9.625,0.24675324675324675,2.375,,
0,0.09,1,0.0,0,0,0,0,0,32,87,1,0.367816091954023,0.0,0.0,,
0,0.25,1,0.0,0,0,0,1,0,0,11,1,0.0,,0.0,,
1,0.13,1,0.0,0,0,0,1,8,40,66,1,0.6060606060606061,0.2,0.12121212121212122,,
0,0.33,1,0.33,1,20,0,0,2,53,303,1,0.17491749174917492,0.03773584905660377,0.006600660066006601,60.6060606060606,1.0
1,0.14,2,0.0,0,0,0,0,10,67,90,1,0.7444444444444445,0.14925373134328357,0.1111111111111111,,
1,0.0,3,0.0,0,0,0,0,29,122,336,1,0.3630952380952381,0.23770491803278687,0.08630952380952381,,
0,0.0,2,0.0,0,0,0,0,0,18,49,1,0.3673469387755102,0.0,0.0,,
0,0.4,1,0.0,0,0,0,1,0,24,88,1,0.2727272727272727,0.0,0.0,,
1,0.0,1,0.0,0,0,0,0,2,35,136,1,0.25735294117647056,0.05714285714285714,0.014705882352941176,,
1,0.4,1,0.4,1,0,0,1,3,119,151,1,0.7880794701986755,0.025210084033613446,0.019867549668874173,0.0,1.0
1,0.1,1,0.0,0,0,0,1,5,6,24,1,0.25,0.8333333333333334,0.20833333333333334,,
0,0.43,1,0.4,0,0,0,0,0,34,26,1,1.3076923076923077,0.0,0.0,0.0,1.075
1,0.0,3,0.0,0,148,0,0,63,272,295,1,0.9220338983050848,0.23161764705882354,0.2135593220338983,,
1,0.44,2,0.0,0,0,0,0,1,53,137,1,0.38686131386861317,0.018867924528301886,0.0072992700729927005,,
1,0.33,0,0.0,0,50,0,1,4,818,618,1,1.3236245954692556,0.004889975550122249,0.006472491909385114,,
1,0.0,3,0.0,0,0,0,0,34,82,74,1,1.1081081081081081,0.4146341463414634,0.4594594594594595,,
1,0.38,2,0.0,0,2,0,0,0,40,233,1,0.17167381974248927,0.0,0.0,,
1,0.4,0,0.0,0,0,0,1,0,21,76,1,0.27631578947368424,0.0,0.0,,
1,0.33,1,0.0,0,0,0,0,6,59,38,1,1.5526315789473684,0.1016949152542373,0.15789473684210525,,
1,0.12,1,0.0,0,0,0,0,2,102,109,1,0.9357798165137615,0.0196078431372549,0.01834862385321101,,
1,0.29,0,0.0,0,0,0,1,7,576,474,1,1.2151898734177216,0.012152777777777778,0.014767932489451477,,
0,0.57,2,0.4,0,0,0,0,0,19,16,1,1.1875,0.0,0.0,0.0,1.4249999999999998
1,0.0,0,0.0,0,0,0,1,0,66,161,1,0.40993788819875776,0.0,0.0,,
1,0.0,1,0.0,0,0,0,1,5,310,894,1,0.34675615212527966,0.016129032258064516,0.005592841163310962,,
1,0.0,1,0.0,1,34,0,1,0,16,17,1,0.9411764705882353,0.0,0.0,,
0,0.0,1,0.0,0,0,0,0,0,15,4,1,3.75,0.0,0.0,,
1,0.07,1,0.0,0,0,0,1,0,47,98,1,0.47959183673469385,0.0,0.0,,
1,0.0,1,0.0,1,0,0,0,4,88,61,1,1.4426229508196722,0.045454545454545456,0.06557377049180328,,
1,0.27,1,0.0,0,0,0,1,1,51,59,1,0.864406779661017,0.0196078431372549,0.01694915254237288,,
1,0.0,2,0.0,0,0,0,0,26,505,2330,1,0.2167381974248927,0.05148514851485148,0.011158798283261802,,
1,0.36,1,0.0,0,0,0,0,9,159,433,1,0.3672055427251732,0.05660377358490566,0.020785219399538105,,
1,0.29,1,0.33,0,0,0,1,4,77,1269,1,0.06067769897557131,0.05194805194805195,0.0031520882584712374,0.0,0.8787878787878787
1,0.83,1,0.0,0,32,0,0,4,61,76,1,0.8026315789473685,0.06557377049180328,0.05263157894736842,,
0,0.67,1,0.0,0,0,0,1,0,7,14,1,0.5,0.0,0.0,,
1,0.38,1,0.33,0,0,0,1,0,11,60,1,0.18333333333333332,0.0,0.0,0.0,1.1515151515151514
0,0.58,1,0.0,0,0,0,0,0,49,22,1,2.227272727272727,0.0,0.0,,
0,0.0,1,0.0,0,0,0,0,0,15,595,1,0.025210084033613446,0.0,0.0,,
1,0.2,2,0.0,0,0,0,0,1,1,9,1,0.1111111111111111,1.0,0.1111111111111111,,
0,0.0,1,0.0,0,0,0,0,0,17,1,1,17.0,0.0,0.0,,
0,0.29,2,0.0,0,0,0,0,0,15,1,1,15.0,0.0,0.0,,
1,0.25,1,0.0,0,59,0,0,28,358,1990,1,0.1798994974874372,0.0782122905027933,0.01407035175879397,,
0,0.25,1,0.0,0,0,0,0,0,20,7,1,2.857142857142857,0.0,0.0,,
0,0.0,1,0.0,0,6,0,0,1,50,32,1,1.5625,0.02,0.03125,,
0,0.0,1,0.0,0,0,0,0,0,57,76,1,0.75,0.0,0.0,,
0,0.31,1,0.0,0,0,0,0,2,12,15,1,0.8,0.16666666666666666,0.13333333333333333,,
1,0.67,1,0.0,0,0,0,0,2,218,792,1,0.27525252525252525,0.009174311926605505,0.0025252525252525255,,
0,0.33,1,0.25,0,0,0,0,9,78,98,1,0.7959183673469388,0.11538461538461539,0.09183673469387756,0.0,1.32
0,0.47,1,0.0,0,0,0,0,1,16,23,1,0.6956521739130435,0.0625,0.043478260869565216,,
0,0.36,1,0.0,0,0,0,0,8,39,17,1,2.2941176470588234,0.20512820512820512,0.47058823529411764,,
0,0.0,1,0.0,0,0,0,0,0,15,1,1,15.0,0.0,0.0,,
0,0.4,0,0.0,0,0,0,0,0,30,48,1,0.625,0.0,0.0,,
0,0.33,1,0.0,0,0,0,0,0,85,638,1,0.13322884012539185,0.0,0.0,,
0,0.33,1,0.0,0,0,0,0,0,77,747,1,0.10307898259705489,0.0,0.0,,
0,0.55,2,0.0,0,0,0,0,0,49,82,1,0.5975609756097561,0.0,0.0,,
0,0.27,1,0.27,1,0,0,0,0,16,24,1,0.6666666666666666,0.0,0.0,0.0,1.0
0,0.44,1,0.0,0,0,0,0,0,8,6,1,1.3333333333333333,0.0,0.0,,
0,0.44,1,0.0,0,0,0,0,2,34,22,1,1.5454545454545454,0.058823529411764705,0.09090909090909091,,
0,0.47,1,0.0,0,0,0,0,2,45,83,1,0.5421686746987951,0.044444444444444446,0.024096385542168676,,
0,0.33,1,0.0,0,0,0,0,0,49,0,1,,0.0,,,
0,0.0,2,0.0,0,0,0,0,0,15,5,1,3.0,0.0,0.0,,
0,0.25,1,0.0,0,0,0,0,0,92,403,1,0.228287841191067,0.0,0.0,,
1,0.91,1,0.0,0,0,0,0,0,75,26,1,2.8846153846153846,0.0,0.0,,
0,0.44,1,0.0,0,0,0,0,0,10,0,1,,0.0,,,
1,0.12,1,0.0,0,1,0,0,0,23,26,1,0.8846153846153846,0.0,0.0,,
0,0.2,1,0.0,0,0,0,0,0,22,11,1,2.0,0.0,0.0,,
0,0.24,2,0.0,0,0,0,0,0,55,46,1,1.1956521739130435,0.0,0.0,,
0,0.27,1,0.0,0,0,0,0,0,16,0,1,,0.0,,,
0,0.25,1,0.0,0,0,0,0,0,7,20,1,0.35,0.0,0.0,,
0,0.28,1,0.24,0,0,0,0,0,86,0,1,,0.0,,0.0,1.1666666666666667
0,0.38,1,0.0,0,0,0,0,0,3,11,1,0.2727272727272727,0.0,0.0,,
0,0.57,2,0.0,0,0,0,0,0,12,30,1,0.4,0.0,0.0,,
1,0.44,1,0.0,0,0,0,0,1,14,56,1,0.25,0.07142857142857142,0.017857142857142856,,
0,0.47,1,0.0,0,0,0,0,0,24,22,1,1.0909090909090908,0.0,0.0,,
0,0.0,2,0.0,0,0,0,0,0,52,1,1,52.0,0.0,0.0,,
0,0.44,1,0.0,0,0,0,0,1,16,27,1,0.5925925925925926,0.0625,0.037037037037037035,,
0,0.44,1,0.0,0,0,0,0,4,17,20,1,0.85,0.23529411764705882,0.2,,
0,0.57,2,0.0,0,0,0,0,0,50,49,1,1.0204081632653061,0.0,0.0,,
0,0.54,1,0.0,0,0,0,0,5,136,1029,1,0.13216715257531583,0.03676470588235294,0.004859086491739553,,
1,0.43,1,0.0,0,0,0,0,10,178,1417,1,0.12561750176429076,0.056179775280898875,0.007057163020465773,,
0,0.89,0,0.0,0,0,0,0,1,50,39,1,1.2820512820512822,0.02,0.02564102564102564,,
1,0.38,1,0.0,0,0,0,0,2,207,2426,1,0.08532563891178896,0.00966183574879227,0.0008244023083264633,,
0,0.36,1,0.0,0,0,0,1,0,178,828,1,0.21497584541062803,0.0,0.0,,
0,0.0,1,0.0,1,0,0,0,0,16,26,1,0.6153846153846154,0.0,0.0,,
